state,state_code,year,school_year,grade,subject,source,assessment,metric,value,metric_family,comparison_role,jurisdiction_of_measure,jurisdiction_of_measure_name,source_value_kind,benchmark_label,source_url,source_page_url,notes,detail_order,source_order,metric_order
North Dakota,ND,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
North Dakota,ND,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,38.43,naep_below_basic,naep_state,ND,North Dakota,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Ohio,OH,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Ohio,OH,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,38.2,naep_below_basic,naep_state,OH,Ohio,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Ohio,OH,2025,2024-2025,3,ELA,Ohio State Tests,Ohio State Tests,Percent in Below-Basic Analog Tier,38.7,state_below_basic_analog,state_assessment,OH,Ohio,below_basic_analog,100 - Percent Proficient or Above,https://edu-prd-reportcard-datarefresh-api.azurewebsites.net/api/v2/CategoriesFileTypes/2025/0/0,https://reportcard.education.ohio.gov/download,"Ohio School Report Cards publishes a statewide Title 1 Proficiency by Grade workbook with the Grade 3 English Language Arts Percent Proficient or Above value. The companion Title 1 Proficiency Levels workbook is statewide by student group rather than by grade, so Ohio remains an official proficiency-only source here. The below-basic analog remains a not-proficient proxy defined here as 100 - Percent Proficient or Above.",0,3,2
Ohio,OH,2025,2024-2025,3,ELA,Ohio State Tests,Ohio State Tests,Percent Proficient or Above (Public Reference),61.3,state_published_source_bin,state_assessment_reference,OH,Ohio,published_proficiency_only,Percent Proficient or Above,https://edu-prd-reportcard-datarefresh-api.azurewebsites.net/api/v2/CategoriesFileTypes/2025/0/0,https://reportcard.education.ohio.gov/download,"Ohio School Report Cards publishes a statewide Title 1 Proficiency by Grade workbook with the Grade 3 English Language Arts Percent Proficient or Above value. The companion Title 1 Proficiency Levels workbook is statewide by student group rather than by grade, so Ohio remains an official proficiency-only source here.",1,4,4
Oklahoma,OK,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,71.2,state_below_basic_analog,state_assessment,OK,Oklahoma,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AOKLAHOMA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
Oklahoma,OK,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),28.8,state_published_source_bin,state_assessment_reference,OK,Oklahoma,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AOKLAHOMA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Oklahoma,OK,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Oklahoma,OK,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,46.44,naep_below_basic,naep_state,OK,Oklahoma,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Oregon,OR,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,60.4,state_below_basic_analog,state_assessment,OR,Oregon,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AOREGON,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
Oregon,OR,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),39.6,state_published_source_bin,state_assessment_reference,OR,Oregon,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3AOREGON,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
Oregon,OR,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Oregon,OR,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,48.26,naep_below_basic,naep_state,OR,Oregon,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Pennsylvania,PA,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Pennsylvania,PA,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,37.8,naep_below_basic,naep_state,PA,Pennsylvania,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Pennsylvania,PA,2025,2024-2025,3,ELA,PSSA,PSSA,Percent in Below-Basic Analog Tier,20.3,state_below_basic_analog,state_assessment,PA,Pennsylvania,below_basic_analog,Below Basic,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,"Pennsylvania's official assessment reporting page publishes statewide Grade 3 PSSA ELA percentages for Advanced, Proficient, Basic, and Below Basic directly in the public HTML table.",0,3,2
Pennsylvania,PA,2025,2024-2025,3,ELA,PSSA,PSSA,Percent Below Basic,20.3,state_exact_tier,state_assessment,PA,Pennsylvania,reported_exact_tier,Below Basic,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,"Pennsylvania's official assessment reporting page publishes statewide Grade 3 PSSA ELA percentages for Advanced, Proficient, Basic, and Below Basic directly in the public HTML table.",1,3,3
Pennsylvania,PA,2025,2024-2025,3,ELA,PSSA,PSSA,Percent Basic,31.1,state_exact_tier,state_assessment,PA,Pennsylvania,reported_exact_tier,Basic,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,"Pennsylvania's official assessment reporting page publishes statewide Grade 3 PSSA ELA percentages for Advanced, Proficient, Basic, and Below Basic directly in the public HTML table.",2,3,3
Pennsylvania,PA,2025,2024-2025,3,ELA,PSSA,PSSA,Percent Proficient,38.1,state_exact_tier,state_assessment,PA,Pennsylvania,reported_exact_tier,Proficient,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,"Pennsylvania's official assessment reporting page publishes statewide Grade 3 PSSA ELA percentages for Advanced, Proficient, Basic, and Below Basic directly in the public HTML table.",3,3,3
Pennsylvania,PA,2025,2024-2025,3,ELA,PSSA,PSSA,Percent Advanced,10.5,state_exact_tier,state_assessment,PA,Pennsylvania,reported_exact_tier,Advanced,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,https://www.pa.gov/agencies/education/data-and-reporting/assessment-reporting,"Pennsylvania's official assessment reporting page publishes statewide Grade 3 PSSA ELA percentages for Advanced, Proficient, Basic, and Below Basic directly in the public HTML table.",4,3,3
Rhode Island,RI,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Rhode Island,RI,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,39.3,naep_below_basic,naep_state,RI,Rhode Island,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Rhode Island,RI,2025,2024-2025,3,ELA,RICAS,RICAS,Percent in Below-Basic Analog Tier,21.5,state_below_basic_analog,state_assessment,RI,Rhode Island,below_basic_analog,Not Meeting Expectations,https://www3.ride.ri.gov/ADP/Default/_Data?assessment=5&lea=00&sch=&grade=03&supergroup=0&schYear=2024-25&compareWith=&ADA=false&Growth=false&Performance=false,https://www3.ride.ri.gov/ADP,Rhode Island's public Assessment Data Portal publishes statewide Grade 3 RICAS ELA performance-level percentages directly for All Students. The saved extract also reports 9850.0 students tested and an average scale score of 490.0.,0,3,2
Rhode Island,RI,2025,2024-2025,3,ELA,RICAS,RICAS,Percent Not Meeting Expectations,21.5,state_exact_tier,state_assessment,RI,Rhode Island,reported_exact_tier,Not Meeting Expectations,https://www3.ride.ri.gov/ADP/Default/_Data?assessment=5&lea=00&sch=&grade=03&supergroup=0&schYear=2024-25&compareWith=&ADA=false&Growth=false&Performance=false,https://www3.ride.ri.gov/ADP,Rhode Island's public Assessment Data Portal publishes statewide Grade 3 RICAS ELA performance-level percentages directly for All Students.,1,3,3
Rhode Island,RI,2025,2024-2025,3,ELA,RICAS,RICAS,Percent Partially Meeting Expectations,41.8,state_exact_tier,state_assessment,RI,Rhode Island,reported_exact_tier,Partially Meeting Expectations,https://www3.ride.ri.gov/ADP/Default/_Data?assessment=5&lea=00&sch=&grade=03&supergroup=0&schYear=2024-25&compareWith=&ADA=false&Growth=false&Performance=false,https://www3.ride.ri.gov/ADP,Rhode Island's public Assessment Data Portal publishes statewide Grade 3 RICAS ELA performance-level percentages directly for All Students.,2,3,3
Rhode Island,RI,2025,2024-2025,3,ELA,RICAS,RICAS,Percent Meeting Expectations,31.8,state_exact_tier,state_assessment,RI,Rhode Island,reported_exact_tier,Meeting Expectations,https://www3.ride.ri.gov/ADP/Default/_Data?assessment=5&lea=00&sch=&grade=03&supergroup=0&schYear=2024-25&compareWith=&ADA=false&Growth=false&Performance=false,https://www3.ride.ri.gov/ADP,Rhode Island's public Assessment Data Portal publishes statewide Grade 3 RICAS ELA performance-level percentages directly for All Students.,3,3,3
Rhode Island,RI,2025,2024-2025,3,ELA,RICAS,RICAS,Percent Exceeding Expectations,4.9,state_exact_tier,state_assessment,RI,Rhode Island,reported_exact_tier,Exceeding Expectations,https://www3.ride.ri.gov/ADP/Default/_Data?assessment=5&lea=00&sch=&grade=03&supergroup=0&schYear=2024-25&compareWith=&ADA=false&Growth=false&Performance=false,https://www3.ride.ri.gov/ADP,Rhode Island's public Assessment Data Portal publishes statewide Grade 3 RICAS ELA performance-level percentages directly for All Students.,4,3,3
South Carolina,SC,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
South Carolina,SC,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,40.33,naep_below_basic,naep_state,SC,South Carolina,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
South Carolina,SC,2025,2024-2025,3,ELA,SC READY,SC READY,Percent in Below-Basic Analog Tier,14.4,state_below_basic_analog,state_assessment,SC,South Carolina,below_basic_analog,Does Not Meet Expectations,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,South Carolina publishes exact statewide Grade 3 SC READY ELA performance-level percentages on the public state results page.,0,3,2
South Carolina,SC,2025,2024-2025,3,ELA,SC READY,SC READY,Percent Does Not Meet Expectations,14.4,state_exact_tier,state_assessment,SC,South Carolina,reported_exact_tier,Does Not Meet Expectations,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,South Carolina publishes exact statewide Grade 3 SC READY ELA performance-level percentages on the public state results page.,1,3,3
South Carolina,SC,2025,2024-2025,3,ELA,SC READY,SC READY,Percent Approaches Expectations,23.8,state_exact_tier,state_assessment,SC,South Carolina,reported_exact_tier,Approaches Expectations,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,South Carolina publishes exact statewide Grade 3 SC READY ELA performance-level percentages on the public state results page.,2,3,3
South Carolina,SC,2025,2024-2025,3,ELA,SC READY,SC READY,Percent Meets Expectations,30.8,state_exact_tier,state_assessment,SC,South Carolina,reported_exact_tier,Meets Expectations,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,South Carolina publishes exact statewide Grade 3 SC READY ELA performance-level percentages on the public state results page.,3,3,3
South Carolina,SC,2025,2024-2025,3,ELA,SC READY,SC READY,Percent Exceeds Expectations,31.0,state_exact_tier,state_assessment,SC,South Carolina,reported_exact_tier,Exceeds Expectations,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,https://ed.sc.gov/data/test-scores/state-assessments/sc-ready/2025/state-scores-by-grade-level-and-demographic/?districtCode=9999&schoolCode=1001,South Carolina publishes exact statewide Grade 3 SC READY ELA performance-level percentages on the public state results page.,4,3,3
South Dakota,SD,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent in Below-Basic Analog Tier,52.8,state_below_basic_analog,state_assessment,SD,South Dakota,below_basic_analog,100 - Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ASOUTH+DAKOTA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,0,3,2
South Dakota,SD,2022,2021-2022,3,ELA,Statewide RLA Assessment (Ed Data Express),Statewide RLA Assessment (Ed Data Express),Percent Proficient (Federal Proxy Source),47.2,state_published_source_bin,state_assessment_reference,SD,South Dakota,federal_proficiency_only_proxy,Percent Proficient,https://eddataexpress.ed.gov/download/data-builder/data-download-tool?f%5B0%5D=program%3ATitle+I%2C+Part+A&f%5B1%5D=school_year%3A2021-2022&f%5B2%5D=type_of_data%3APerformance&f%5B3%5D=level%3AState+Education+Agency&f%5B4%5D=all_students%3AAll+Students+in+SEA&f%5B5%5D=age_grade%3AGrade+3&f%5B6%5D=data_group_id%3A584&f%5B7%5D=file_spec%3A178&f%5B8%5D=state_name%3ASOUTH+DAKOTA,https://eddataexpress.ed.gov/download/data-builder/data-download-tool,Ed Data Express publishes a statewide Grade 3 reading/language arts Percent Proficient row for the state assessment at the SEA level. The below-basic analog is defined here as 100 - Percent Proficient.,1,4,4
South Dakota,SD,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
South Dakota,SD,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,39.87,naep_below_basic,naep_state,SD,South Dakota,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Tennessee,TN,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Tennessee,TN,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,38.89,naep_below_basic,naep_state,TN,Tennessee,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Tennessee,TN,2025,2024-2025,3,ELA,TCAP,TCAP,Percent in Below-Basic Analog Tier,22.9,state_below_basic_analog,state_assessment,TN,Tennessee,below_basic_analog,Below,https://www.tn.gov/content/dam/tn/education/accountability/2025/state_assessment_file_suppressed_2025.xlsx,https://www.tn.gov/content/tn/education/districts/federal-programs-and-oversight/data/data-downloads.html,Tennessee publishes exact statewide Grade 3 TCAP ELA tier percentages in the state assessment file.,0,3,2
Tennessee,TN,2025,2024-2025,3,ELA,TCAP,TCAP,Percent Below,22.9,state_exact_tier,state_assessment,TN,Tennessee,reported_exact_tier,Below,https://www.tn.gov/content/dam/tn/education/accountability/2025/state_assessment_file_suppressed_2025.xlsx,https://www.tn.gov/content/tn/education/districts/federal-programs-and-oversight/data/data-downloads.html,Tennessee publishes exact statewide Grade 3 TCAP ELA tier percentages in the state assessment file.,1,3,3
Tennessee,TN,2025,2024-2025,3,ELA,TCAP,TCAP,Percent Approaching,35.5,state_exact_tier,state_assessment,TN,Tennessee,reported_exact_tier,Approaching,https://www.tn.gov/content/dam/tn/education/accountability/2025/state_assessment_file_suppressed_2025.xlsx,https://www.tn.gov/content/tn/education/districts/federal-programs-and-oversight/data/data-downloads.html,Tennessee publishes exact statewide Grade 3 TCAP ELA tier percentages in the state assessment file.,2,3,3
Tennessee,TN,2025,2024-2025,3,ELA,TCAP,TCAP,Percent Met Expectations,27.4,state_exact_tier,state_assessment,TN,Tennessee,reported_exact_tier,Met Expectations,https://www.tn.gov/content/dam/tn/education/accountability/2025/state_assessment_file_suppressed_2025.xlsx,https://www.tn.gov/content/tn/education/districts/federal-programs-and-oversight/data/data-downloads.html,Tennessee publishes exact statewide Grade 3 TCAP ELA tier percentages in the state assessment file.,3,3,3
Tennessee,TN,2025,2024-2025,3,ELA,TCAP,TCAP,Percent Exceeded Expectations,14.2,state_exact_tier,state_assessment,TN,Tennessee,reported_exact_tier,Exceeded Expectations,https://www.tn.gov/content/dam/tn/education/accountability/2025/state_assessment_file_suppressed_2025.xlsx,https://www.tn.gov/content/tn/education/districts/federal-programs-and-oversight/data/data-downloads.html,Tennessee publishes exact statewide Grade 3 TCAP ELA tier percentages in the state assessment file.,4,3,3
Texas,TX,2024,2024,4,Reading,NAEP (National Public),NAEP,Percent Below Basic,40.67,naep_below_basic,naep_national_public_benchmark,NP,National public,derived_from_pct_at_or_above_basic,National Public,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Repeated National Public NAEP benchmark row so a simple state filter in Looker Studio still shows the national comparison without a join.,0,1,1
Texas,TX,2024,2024,4,Reading,NAEP (State),NAEP,Percent Below Basic,42.89,naep_below_basic,naep_state,TX,Texas,derived_from_pct_at_or_above_basic,State NAEP,https://www.nationsreportcard.gov/NDEDataService/ChartHandler.aspx?type=sp_state_map_datatable&subject=RED&cohort=1&year=2024R3&wantse=false&wantextdecplaces=false,https://www.nationsreportcard.gov/profiles/,Derived as 100 minus NAEP percent at or above Basic from the official 2024 Grade 4 Reading state table.,0,2,1
Texas,TX,2024,2023-2024,3,ELA,STAAR,STAAR,Percent in Below-Basic Analog Tier,26.0,state_below_basic_analog,state_assessment,TX,Texas,below_basic_analog,Did Not Meet Grade Level,https://rptsvr1.tea.texas.gov/cgi/sas/broker?_service=marykay&year4=2024&year2=&prgopt=2024/tapr/Basic%20Download/xplore/getdata2.sas&_program=perfrept.perfmast.sas&_debug=0&step=1&steps=2&sumlev=S&dsname=SSTAAR_GR3,https://rptsvr1.tea.texas.gov/perfreport/tapr/2024/Basic%20Download/DownloadSelData.html,"Texas publishes cumulative threshold rates, so exact tiers are derived by subtraction from the statewide TAPR Grade 3 STAAR export.",0,3,2
